SITE CODE= CBB常陸太田市町屋町          ,38.1033,142.8600, 24,9.0,40613.6154873, 38.37, 66.67
 LAT.=   36.6140
 LON.=  140.5653
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 50
 NS,EW,UD
-17.074,23.893,9.294
-23.137,28.802,8.816
-20.211,19.167,3.440
-20.597,-0.897,-4.676
-30.585,-18.682,-9.668
-43.296,-21.266,-8.618
-44.724,-8.591,-5.344
-26.434,2.999,-6.291
6.627,-5.011,-12.546
38.832,-33.051,-17.544
53.864,-59.612,-14.100
44.981,-60.960,-2.928
19.811,-35.106,7.915
-3.221,-4.219,12.432
-6.466,7.692,13.293
13.080,-1.644,17.296
38.235,-12.285,25.760
42.623,-4.217,32.541
13.399,21.290,32.028
-33.344,42.583,25.922
-62.245,39.371,19.628
-49.370,13.742,13.893
-6.194,-10.314,4.158
29.131,-9.214,-10.927
27.839,16.969,-23.964
-1.760,43.274,-25.139
-24.466,42.953,-13.344
-15.859,12.731,1.887
13.226,-25.079,9.938
31.323,-45.359,8.335
21.862,-43.726,1.837
-0.918,-36.695,-4.709
-11.532,-40.421,-9.685
-2.938,-52.571,-12.360
8.262,-56.313,-11.493
4.686,-40.024,-7.833
-9.653,-10.507,-5.189
-13.466,13.184,-6.044
7.126,17.558,-7.141
41.115,6.578,-2.634
60.659,-2.198,7.814
46.082,7.117,16.800
3.666,34.870,16.853
-39.443,64.534,8.724
-57.554,75.572,-0.168
-46.024,60.161,-4.631
-22.052,28.864,-6.167
-7.842,-0.228,-8.265
-12.394,-17.846,-10.409
-27.378,-28.479,-9.347
-37.709,-39.983,-4.821
-34.294,-51.552,-0.699
-18.054,-54.582,0.226
4.014,-44.203,-0.018
23.521,-26.129,2.197
33.316,-10.373,6.618
30.643,-0.297,9.126
20.427,9.453,7.006
13.133,24.581,2.113
15.479,43.131,-1.787
22.674,56.521,-3.101
22.412,56.982,-2.646
8.169,43.178,-1.279
-12.757,20.347,0.558
-25.874,-3.009,1.210
-23.221,-19.331,-1.829
-8.958,-25.960,-8.608
7.560,-26.649,-15.117
21.079,-27.929,-16.891
31.669,-32.136,-14.036
39.469,-34.113,-11.018
41.664,-26.155,-10.989
35.182,-6.470,-11.844
20.578,18.375,-9.417
2.629,39.731,-4.006
-11.796,54.004,-1.637
-16.578,62.209,-7.532
-9.822,63.701,-18.933
3.203,53.614,-26.080
12.193,28.547,-21.336
10.604,-6.301,-7.090
3.251,-38.289,6.291
1.963,-56.842,10.655
10.992,-61.200,7.521
18.711,-57.945,4.706
8.305,-51.636,6.251
-22.000,-39.667,7.748
-52.831,-17.449,2.840
-61.225,12.096,-7.146
-43.636,36.277,-12.965
-18.515,42.006,-7.745
-5.817,28.511,4.551
-7.277,10.082,13.199
-8.888,4.224,12.525
0.376,15.341,7.056
17.453,29.966,4.342
32.889,29.359,5.403
43.703,7.823,4.969
53.283,-21.551,0.197
60.324,-39.653,-4.354
54.896,-39.446,-2.069
29.809,-30.783,7.148
-6.720,-27.830,15.830
-34.791,-33.360,16.245
-40.185,-36.435,7.417
-25.305,-24.581,-4.760
-2.550,3.442,-12.489
18.310,36.891,-10.764
31.819,62.911,0.382
29.458,75.626,15.672
0.691,76.453,26.926
-51.709,68.304,28.205
-100.888,51.660,20.320
-110.696,26.459,9.682
-68.247,-3.610,1.865
-0.529,-30.428,-3.118
46.722,-46.386,-8.393
49.504,-50.653,-14.149
24.619,-50.056,-16.240
8.787,-52.443,-11.550
21.257,-58.357,-3.058
48.262,-59.985,2.293
61.246,-49.615,0.627
45.650,-29.088,-5.227
11.221,-9.347,-9.120
-20.994,0.212,-7.286
-36.789,0.725,-0.477
-35.160,0.665,7.722
-22.981,4.549,13.084
-8.188,7.744,12.480
2.825,4.028,6.234
5.905,-3.838,-0.552
0.749,-4.734,-1.374
-8.010,8.453,4.763
-12.988,29.075,10.694
-8.908,41.508,7.854
3.317,35.766,-3.787
16.330,16.560,-14.611
20.616,-1.645,-15.445
11.266,-7.163,-7.392
-7.536,1.092,0.220
-24.942,15.692,0.695
-32.098,28.041,-3.893
-29.375,33.621,-7.665
-24.604,31.964,-8.862
-24.038,23.496,-10.071
-25.989,7.510,-11.873
-23.776,-16.188,-10.170
-13.423,-43.579,-1.589
3.104,-65.306,10.331
21.190,-71.053,16.981
37.200,-56.743,13.076
48.063,-28.304,2.100
50.125,1.409,-6.999
41.720,20.008,-7.912
26.877,22.159,-1.892
13.850,12.099,4.249
8.317,1.062,4.432
8.493,-0.013,-1.619
7.570,11.002,-8.583
0.475,24.909,-10.808
-11.656,29.159,-7.736
-21.805,20.221,-3.772
-20.772,7.153,-2.429
-3.255,1.292,-1.670
25.441,3.438,3.202
48.352,4.035,12.044
47.631,-3.527,17.612
21.520,-13.093,12.844
-10.102,-12.096,-0.308
-22.350,3.389,-11.633
-10.606,23.333,-12.924
3.221,34.460,-5.918
-6.309,33.868,1.111
-38.823,29.732,3.122
-65.381,29.568,2.230
-57.491,30.791,2.106
-17.320,24.301,1.744
23.677,6.036,-2.467
35.894,-17.172,-9.475
18.498,-33.900,-12.099
-5.257,-39.293,-5.082
-15.476,-38.591,6.815
-13.456,-39.200,11.922
-12.442,-40.531,4.126
-16.895,-33.806,-9.372
-17.197,-12.854,-14.881
-4.758,16.442,-6.868
13.669,39.656,5.858
21.665,46.674,9.533
11.990,38.911,-0.049
-4.841,23.236,-13.811
-12.700,2.384,-19.707
-8.001,-24.164,-14.641
-2.842,-50.415,-5.148
-10.539,-61.356,1.823
-30.470,-45.999,5.653
-47.851,-12.524,9.004
-46.908,14.661,11.096
-23.874,16.413,7.679
10.549,-3.461,-1.898
38.986,-23.544,-10.631
48.492,-26.603,-9.756
37.695,-13.794,1.445
15.931,1.794,13.816
-4.528,11.118,17.147
-16.783,15.506,9.697
-21.272,19.200,-1.799
-21.031,20.858,-10.020
-17.000,15.333,-12.882
-8.883,2.113,-12.106
1.187,-11.497,-9.176
9.075,-16.881,-4.808
13.958,-12.683,-0.959
20.989,-5.999,-0.320
35.480,-5.482,-3.012
53.795,-13.691,-5.589
62.552,-25.344,-4.729
49.941,-31.808,-1.010
18.651,-27.481,2.279
-14.042,-13.423,3.431
-30.892,3.858,3.744
-29.753,17.249,4.764
-23.329,23.586,6.125
-23.889,24.150,7.094
-29.660,21.298,8.534
-27.787,15.504,11.239
-10.081,6.193,12.981
16.567,-5.454,9.888
36.531,-16.221,1.747
40.402,-23.708,-6.098
31.478,-28.055,-8.291
18.400,-29.823,-6.132
5.317,-27.532,-6.192
-8.285,-19.758,-11.711
-20.539,-9.928,-17.769
-25.075,-6.255,-17.137
-18.198,-14.094,-9.745
-5.723,-28.599,-3.269
1.076,-37.484,-3.511
-2.844,-32.626,-6.976
-10.769,-17.938,-5.897
-11.957,-4.229,0.317
-3.778,3.180,2.713
6.260,9.391,-5.815
11.013,21.158,-19.072
13.450,34.805,-21.909
22.356,36.368,-7.531
37.780,16.207,12.479
44.702,-17.240,18.934
26.527,-41.372,5.804
-13.565,-39.709,-12.795
-48.667,-18.182,-17.963
-51.072,0.792,-6.200
-20.800,1.403,8.610
11.895,-9.883,12.656
15.930,-13.444,7.490
-9.000,0.023,5.358
-32.763,18.703,11.825
-27.231,23.825,18.067
4.034,11.462,12.182
30.312,-4.163,-5.126
26.219,-8.976,-20.218
-3.208,-5.568,-21.809
-29.691,-7.635,-13.241
-30.382,-20.470,-7.537
-6.946,-33.188,-12.140
21.535,-32.599,-21.470
39.436,-20.468,-24.583
45.762,-11.561,-17.358
47.451,-14.899,-5.285
47.161,-22.240,4.171
40.716,-18.441,8.945
24.768,-0.539,11.434
2.962,18.250,12.602
-17.188,24.040,9.813
-31.566,17.841,1.069
-41.016,12.751,-10.221
-46.225,17.465,-16.583
-44.425,26.418,-13.199
-33.471,27.358,-2.864
-17.561,16.068,6.308
-5.228,0.941,8.176
-0.187,-6.822,3.362
3.587,-5.432,-2.907
14.744,-3.656,-6.738
32.503,-10.001,-8.500
44.362,-21.603,-10.278
38.145,-24.950,-12.067
16.024,-9.185,-11.762
-5.427,20.185,-8.447
-10.574,41.915,-4.127
-0.015,36.465,-1.554
10.147,5.309,-1.271
4.647,-27.814,-1.829
-15.394,-37.607,-2.448
-33.161,-20.775,-4.022
-32.090,1.656,-6.974
-11.237,6.308,-9.211
14.260,-8.975,-7.612
26.712,-24.398,-1.797
19.808,-20.066,4.362
1.069,3.562,5.795
-16.693,27.457,1.056
-25.221,34.100,-5.928
-24.055,23.840,-9.212
-17.286,12.145,-6.381
-9.010,13.170,-0.975
-1.343,26.893,1.063
5.022,40.566,-2.041
9.684,40.867,-5.190
12.240,25.092,-1.426
12.720,2.586,9.844
11.738,-13.826,20.670
9.755,-18.732,21.959
6.227,-17.697,12.891
0.150,-20.049,1.509
-7.908,-28.026,-4.500
-14.509,-34.073,-5.979
-14.956,-29.950,-9.609
-6.814,-17.622,-17.827
8.093,-8.684,-24.152
24.853,-11.895,-20.192
37.761,-22.929,-6.208
41.461,-28.688,7.518
32.024,-21.569,10.531
10.156,-7.331,2.368
-15.646,1.956,-7.977
-31.821,0.823,-12.109
-29.683,-5.761,-10.435
-14.313,-10.262,-9.924
-1.844,-10.791,-14.624
-5.364,-9.648,-19.937
-22.525,-6.056,-17.333
-37.541,5.296,-4.491
-35.706,26.319,10.567
-15.975,47.984,16.627
9.741,54.403,10.425
27.793,36.620,-0.429
32.728,1.987,-5.886
28.147,-31.563,-3.478
20.582,-50.820,1.189
13.490,-56.153,2.600
6.067,-55.361,1.130
-3.284,-51.286,-0.056
-12.551,-38.768,-0.993
-15.552,-14.396,-4.469
-7.303,14.147,-10.030
8.880,32.625,-12.104
20.887,34.786,-6.443
17.275,29.451,3.281
-1.310,30.712,8.273
-21.337,42.164,4.208
-28.720,53.388,-4.197
-21.950,51.790,-9.056
-12.022,34.869,-7.812
-9.716,9.648,-4.131
-14.610,-16.420,-1.688
-17.155,-39.499,-0.069
-9.758,-55.280,2.387
6.047,-57.190,4.199
22.597,-43.419,1.754
33.540,-23.481,-5.432
37.168,-11.551,-12.522
34.318,-10.743,-13.599
25.850,-7.832,-7.672
13.032,11.573,0.200
-1.208,42.953,3.646
-13.355,62.771,0.683
-22.081,51.696,-4.716
-29.057,16.310,-6.130
-36.127,-15.804,-0.274
-41.788,-23.236,9.693
-41.483,-10.641,16.042
-32.347,-0.305,12.663
-17.438,-6.311,0.761
-3.908,-20.573,-11.379
4.116,-24.756,-15.101
10.082,-12.353,-8.683
20.381,4.626,1.645
34.346,10.325,7.808
41.051,2.516,6.798
29.604,-7.080,1.842
3.692,-8.142,-2.132
-17.047,-3.286,-3.010
-14.319,-2.326,-1.689
8.872,-7.283,0.492
27.960,-7.279,2.917
19.607,9.469,4.572
-14.335,39.755,3.644
-46.870,63.968,-0.431
-50.882,62.020,-5.161
-24.083,31.037,-6.846
10.870,-12.229,-4.782
29.734,-45.583,-2.499
28.592,-58.035,-3.667
22.986,-54.601,-7.170
27.981,-47.533,-7.782
41.804,-44.042,-2.515
49.548,-41.459,4.581
40.979,-32.524,5.496
22.306,-14.663,-3.269
9.625,5.475,-15.902
11.685,16.348,-21.934
20.489,10.984,-16.143
19.589,-6.723,-3.736
1.557,-24.554,4.679
-23.223,-31.159,3.418
-35.626,-23.901,-2.998
-26.158,-9.039,-4.904
-4.704,4.833,2.381
8.116,13.630,13.854
0.115,19.368,20.289
-20.868,26.235,17.730
-33.970,35.295,10.718
-24.384,42.420,6.361
3.279,41.127,6.717
29.474,28.133,8.235
37.192,7.103,7.678
25.731,-12.805,6.063
8.693,-22.817,5.681
-0.001,-20.248,5.391
2.620,-9.712,1.922
10.038,0.523,-4.069
16.091,3.853,-6.509
20.839,-1.100,-1.055
26.581,-10.068,7.595
30.854,-15.818,9.066
26.832,-12.964,-0.850
11.719,-2.381,-14.110
-7.464,8.468,-18.547
-19.447,10.819,-11.169
-20.731,2.008,-0.900
-19.840,-11.511,2.016
-27.232,-18.819,-3.293
-41.210,-13.315,-9.561
-46.609,1.754,-10.869
-29.750,15.632,-7.816
5.565,18.342,-3.729
38.722,8.379,0.561
49.834,-6.273,5.939
36.479,-14.754,10.877
13.608,-12.368,11.334
-1.280,-4.306,5.448
-1.886,-0.533,-3.495
5.552,-6.389,-10.007
10.641,-17.719,-11.521
7.231,-24.774,-9.718
-3.487,-20.401,-7.441
-14.532,-4.604,-5.620
-17.678,17.273,-3.261
-9.688,38.808,0.653
3.923,54.826,5.881
12.817,61.726,10.928
11.892,57.958,13.724
7.094,44.636,12.650
8.766,24.796,7.730
18.560,1.854,1.034
25.526,-20.511,-4.504
17.897,-37.453,-7.132
-1.984,-44.344,-7.302
-17.783,-41.000,-6.777
-16.085,-33.565,-6.750
-1.768,-29.452,-6.758
6.098,-29.388,-5.359
-5.717,-26.143,-2.001
-30.224,-12.823,1.716
-47.127,8.242,2.900
-43.242,26.470,0.010
-24.282,32.776,-5.271
-6.235,26.939,-9.152
2.496,15.359,-8.959
7.624,3.741,-5.102
18.050,-6.411,0.037
32.256,-15.536,4.411
39.343,-23.073,6.975
33.412,-27.513,6.893
22.816,-27.747,3.637
21.551,-23.318,-1.605
31.978,-14.362,-5.769
39.519,-2.314,-6.419
26.735,10.142,-4.180
-8.134,21.156,-1.656
-48.039,31.147,-0.035
-72.114,40.482,1.877
-72.738,46.057,4.594
-58.461,42.746,5.349
-42.634,29.565,0.550
-30.704,12.228,-8.995
-17.710,-2.988,-17.037
3.732,-16.658,-17.435
33.545,-33.616,-10.274
61.378,-52.099,-1.438
73.350,-59.842,3.467
62.746,-45.748,3.376
35.353,-14.756,0.065
4.556,13.776,-5.344
-18.983,24.986,-11.971
-33.102,22.988,-16.271
-40.935,23.218,-13.184
-44.662,31.923,-2.391
-44.272,38.173,8.207
-40.958,28.035,8.717
-37.527,2.990,-1.911
-33.150,-20.015,-13.311
-20.346,-26.479,-13.982
7.863,-18.647,-3.464
46.070,-10.623,7.685
74.948,-11.820,10.007
75.887,-17.913,4.885
48.387,-17.422,0.991
11.436,-4.669,3.038
-13.167,14.272,6.965
-18.173,26.654,6.300
-12.360,23.226,0.455
-8.280,5.326,-5.141
-11.535,-15.915,-5.785
-20.382,-27.736,-2.076
-30.424,-25.208,2.041
-36.526,-13.827,3.632
-32.911,-2.610,2.383
-16.710,4.980,-0.322
6.850,12.082,-2.189
25.813,20.845,-0.672
31.116,26.795,5.040
24.546,23.552,12.193
15.477,12.264,16.122
10.571,2.727,14.782
9.271,3.195,10.925
9.315,10.979,8.823
12.371,15.773,9.380
20.487,11.744,9.755
28.760,3.377,7.689
27.015,-1.538,4.677
11.363,-1.859,3.910
-8.978,-3.005,5.854
-20.433,-7.764,7.152
-20.153,-10.942,4.214
-18.453,-5.424,-2.642
-24.772,7.960,-8.905
-34.722,19.264,-9.669
-34.997,18.531,-4.055
-20.141,4.591,3.604
0.229,-15.509,7.026
12.910,-33.736,3.258
16.361,-45.915,-4.680
20.171,-50.694,-10.527
29.822,-47.374,-10.429
36.990,-36.920,-5.827
28.615,-23.594,-0.796
4.036,-12.364,2.616
-21.228,-3.578,5.542
-30.640,7.925,9.155
-23.749,26.277,11.884
-15.893,47.453,10.773
-21.044,60.604,5.280
-36.770,57.354,-1.339
-46.915,38.804,-4.913
-37.986,12.802,-4.412
-11.839,-13.942,-2.863
16.875,-38.662,-4.060
33.650,-58.115,-8.216
33.989,-65.370,-10.920
22.923,-54.569,-6.999
8.259,-28.620,3.905
-4.470,0.708,15.692
-12.748,21.983,20.564
-16.345,32.471,15.956
-17.031,36.661,6.410
-17.083,38.296,-1.638
-15.844,36.370,-6.136
-8.361,28.714,-9.607
9.792,16.437,-13.784
34.806,2.825,-16.117
53.569,-10.585,-12.813
53.488,-24.076,-4.384
34.558,-35.936,3.631
10.282,-41.353,5.744
-4.750,-36.902,1.259
-7.602,-24.793,-6.353
-6.456,-10.689,-13.422
-8.775,2.048,-18.177
-12.897,13.516,-19.755
-12.448,22.481,-17.411
-6.522,23.670,-11.838
-2.024,13.018,-6.229
-5.436,-5.148,-4.410
-14.788,-19.669,-7.535
-21.715,-23.142,-13.095
-20.463,-19.270,-17.176
-12.980,-17.553,-17.228
-5.368,-21.452,-12.992
-1.397,-24.419,-6.136
-0.110,-18.230,0.302
2.137,-2.805,3.312
8.879,14.123,2.472
21.136,25.474,1.078
34.743,29.965,3.010
40.054,29.074,7.641
28.255,22.808,9.185
1.449,11.450,2.768
-24.672,-0.425,-9.268
-32.534,-6.287,-18.927
-19.460,-5.617,-20.826
-1.061,-6.407,-17.276
4.676,-16.093,-13.981
-3.623,-30.643,-12.332
-9.986,-36.740,-8.632
0.090,-27.004,-1.027
22.572,-10.614,5.933
38.859,-4.855,6.248
35.583,-15.522,0.827
17.332,-28.851,-2.415
-0.948,-25.542,1.891
-10.798,-1.740,9.129
-15.986,26.733,9.442
-22.521,41.408,-0.343
-28.015,39.750,-12.012
-24.688,34.796,-14.413
-11.400,37.982,-5.140
1.894,45.995,8.026
3.938,45.906,16.510
-5.541,30.813,19.074
-16.001,7.345,19.572
-18.107,-12.092,19.177
-12.940,-21.592,14.389
-8.393,-24.759,3.367
-8.883,-27.468,-8.722
-11.268,-30.727,-13.652
-10.312,-31.349,-9.242
-5.247,-27.469,-2.154
0.255,-21.268,-0.426
2.617,-16.460,-4.567
0.785,-14.654,-7.757
-4.679,-14.718,-4.520
-11.919,-14.724,2.692
-16.403,-13.643,6.375
-12.040,-11.597,2.406
3.161,-9.432,-5.502
22.421,-8.052,-9.522
33.619,-7.283,-5.081
29.399,-4.987,5.227
14.135,1.877,14.036
0.551,14.138,15.258
-0.553,28.104,8.880
11.788,37.263,0.811
28.400,37.394,-2.265
35.586,30.441,1.203
23.025,22.886,6.499
-8.758,19.521,7.655
-45.351,18.451,3.521
-64.998,12.661,-1.713
-53.950,-2.638,-3.905
-19.112,-23.921,-3.575
15.655,-41.241,-4.120
29.235,-47.176,-6.201
21.014,-43.893,-6.016
8.568,-40.267,-0.242
7.618,-41.247,8.478
15.908,-41.005,13.011
18.228,-28.388,9.329
5.801,0.172,1.500
-12.563,34.376,-2.107
-19.843,58.026,2.497
-9.191,63.247,10.926
9.501,55.778,15.266
21.043,46.151,12.290
20.370,37.364,6.374
15.276,23.185,4.646
15.397,-1.434,9.720
20.940,-30.415,16.983
23.034,-49.157,18.570
14.068,-47.593,10.406
-3.570,-29.866,-3.514
-19.284,-10.402,-13.346
-24.586,-0.578,-11.095
-21.439,0.313,2.197
-19.688,1.526,16.553
-25.542,10.029,21.483
-33.195,24.344,15.307
-29.909,38.158,6.027
-10.655,47.320,2.649
13.755,51.205,6.273
25.767,48.278,10.506
18.948,34.036,9.823
4.839,6.449,5.486
0.302,-27.011,2.398
8.948,-51.099,1.958
17.315,-54.480,0.555
10.090,-40.079,-4.683
-12.251,-22.406,-10.961
-32.251,-13.744,-12.455
-31.985,-13.376,-7.234
-10.779,-10.767,0.376
13.029,1.467,4.801
18.241,19.055,5.240
0.406,30.551,5.512
-23.236,29.005,8.515
-29.098,18.082,12.319
-9.475,6.969,12.326
19.811,0.719,6.572
34.769,-3.214,-1.854
26.462,-9.273,-7.523
7.963,-16.388,-7.356
-1.727,-17.804,-2.955
1.883,-8.471,0.930
6.623,8.593,0.191
0.385,24.414,-5.406
-14.012,32.314,-11.738
-22.289,32.996,-13.182
-14.486,31.175,-7.040
5.304,28.692,4.060
23.760,22.750,14.125
29.762,10.966,18.465
21.162,-3.755,16.610
4.158,-14.952,11.102
-11.195,-18.842,4.427
-16.760,-17.579,-2.066
-11.659,-16.171,-6.971
-3.071,-17.162,-8.401
0.331,-18.810,-5.771
-2.919,-17.516,-1.080
-6.117,-11.096,2.949
-3.048,-0.272,5.868
4.258,11.501,9.259
8.817,19.176,13.205
8.664,18.291,14.567
9.591,7.669,10.268
16.082,-9.343,1.683
22.419,-26.380,-5.975
17.013,-37.286,-8.943
-3.915,-38.841,-8.117
-29.938,-31.767,-6.304
-45.511,-19.936,-3.861
-43.949,-7.983,0.968
-30.760,1.624,7.814
-14.884,9.622,12.760
-0.255,17.574,12.531
13.292,24.564,8.921
24.404,27.427,7.244
29.175,24.917,10.373
25.414,20.342,15.599
15.141,18.252,17.699
2.104,18.663,14.032
-10.875,16.457,6.108
-20.638,7.387,-2.598
-22.422,-6.775,-8.911
-14.021,-20.345,-10.613
-1.847,-29.599,-6.963
1.206,-34.193,0.193
-11.854,-33.170,6.669
-31.973,-23.314,8.783
-39.857,-4.235,6.423
-24.663,16.561,2.839
3.731,27.754,1.260
23.226,24.953,2.095
21.008,15.309,3.456
5.732,9.349,3.696
-2.342,9.209,2.871
7.228,7.436,2.061
24.330,-2.388,1.995
28.861,-16.464,2.513
11.521,-24.208,2.880
-15.969,-19.958,2.360
-31.105,-9.126,0.696
-21.526,-2.237,-1.694
2.972,-4.031,-3.954
18.581,-9.117,-5.199
8.743,-7.525,-4.563
-20.548,6.121,-1.115
-45.543,27.906,5.370
-45.750,47.389,12.888
-22.011,55.076,16.962
5.290,49.009,13.491
16.058,35.509,2.943
8.589,23.281,-8.523
-2.104,15.869,-13.228
-3.035,9.745,-8.311
2.080,0.041,1.582
-1.211,-12.416,7.881
-18.528,-21.055,5.049
-36.676,-20.811,-4.719
-36.029,-14.136,-12.837
-12.159,-8.418,-11.115
17.750,-7.801,0.823
31.414,-9.285,13.885
23.060,-7.678,16.461
7.228,-3.089,5.152
2.106,-1.501,-10.895
11.302,-7.451,-17.732
22.379,-17.475,-10.076
21.272,-22.219,3.217
6.448,-15.162,8.189
-10.204,1.411,0.394
-14.511,19.082,-10.452
-2.213,30.905,-10.893
17.493,35.662,2.000
28.999,35.440,17.616
22.323,31.069,22.590
1.020,21.429,13.483
-20.557,6.737,-1.367
-28.788,-9.471,-11.087
-21.331,-22.849,-11.865
-7.570,-32.016,-7.810
0.594,-38.345,-4.427
-1.586,-41.978,-3.042
-9.556,-40.039,-1.492
-14.472,-30.583,1.476
-9.582,-17.594,4.039
5.892,-9.470,3.547
25.732,-10.882,-0.074
38.961,-17.107,-3.881
36.305,-18.271,-4.635
18.129,-9.431,-1.536
-3.569,4.966,3.594
-13.575,17.109,8.124
-6.229,24.486,10.337
9.823,30.460,9.962
20.298,36.759,7.850
18.743,38.396,5.316
11.073,28.412,3.294
7.317,7.023,1.704
10.384,-16.248,-0.272
13.773,-30.518,-3.098
9.462,-32.552,-6.152
-3.530,-27.058,-8.312
-18.633,-19.406,-9.081
-28.303,-10.428,-8.781
-29.854,1.067,-7.653
-25.402,12.973,-5.344
-18.137,19.856,-1.727
-10.109,18.799,2.038
-3.010,13.516,3.985
0.994,10.998,3.245
0.731,14.063,1.192
-1.924,18.238,0.193
-2.686,16.453,1.170
1.679,6.338,2.723
10.484,-7.394,2.916
19.662,-17.264,1.631
24.822,-19.052,0.630
23.826,-13.915,1.204
17.284,-5.806,2.407
7.592,2.185,2.309
-2.471,9.076,0.778
-11.084,14.731,-0.061
-17.947,18.394,1.178
-23.284,18.733,2.417
-26.035,14.938,-0.234
-23.733,7.449,-7.660
-15.164,-2.103,-15.510
-3.167,-11.104,-17.792
6.271,-16.108,-12.548
8.637,-13.839,-3.401
4.580,-3.384,4.145
-1.195,12.231,6.975
-4.433,27.461,5.240
-4.474,38.072,0.993
-3.579,43.416,-2.651
-4.300,44.336,-2.255
-7.615,39.407,3.391
-12.323,25.082,10.739
-15.013,0.802,13.541
-11.268,-26.880,9.401
0.953,-47.196,3.438
17.585,-52.936,3.092
28.807,-44.758,8.920
25.550,-27.894,12.870
7.803,-6.720,7.505
-13.327,15.453,-4.315
-23.473,32.545,-11.666
-16.969,35.994,-7.851
-1.926,22.112,1.858
7.152,-1.599,6.569
2.852,-20.490,2.408
-8.521,-24.655,-3.954
-13.712,-16.199,-4.761
-5.609,-4.727,-1.205
10.692,2.286,-1.346
24.247,3.130,-8.812
28.950,-1.811,-17.007
26.941,-12.677,-16.589
22.866,-27.098,-7.178
17.780,-37.408,1.451
10.263,-35.171,0.716
1.802,-19.494,-6.353
-2.241,1.433,-8.420
1.372,18.566,0.585
8.081,30.292,13.564
8.179,40.523,17.550
-3.605,49.465,8.012
-21.490,49.639,-6.236
-32.518,33.301,-12.908
-27.842,2.936,-9.253
-10.603,-27.929,-3.450
7.328,-45.452,-3.743
16.554,-46.679,-8.785
18.148,-39.975,-10.273
20.387,-35.042,-3.684
27.863,-33.219,6.346
35.026,-27.490,11.955
31.780,-11.322,11.013
15.322,13.052,7.827
-5.254,35.204,5.687
-17.378,45.281,2.084
-17.256,42.251,-6.467
-12.102,33.759,-16.515
-10.183,28.345,-18.363
-10.909,28.181,-6.560
-6.762,28.851,11.961
5.792,24.753,22.993
20.133,13.793,18.923
25.549,-2.001,6.003
18.103,-18.195,-3.124
3.640,-29.656,-2.873
-9.354,-32.844,0.990
-17.465,-28.932,-0.074
-22.131,-24.335,-7.016
-24.160,-25.300,-12.822
-21.620,-30.279,-11.153
-13.587,-29.223,-3.025
-3.520,-13.255,5.428
3.219,14.315,9.898
4.726,38.424,11.004
3.728,45.301,11.235
3.310,34.870,10.904
3.273,19.427,8.158
2.027,10.598,2.241
0.958,8.919,-4.470
4.431,6.187,-8.114
14.152,-3.904,-6.851
24.423,-18.976,-2.728
25.026,-30.768,-0.069
10.435,-32.490,-1.628
-13.298,-23.073,-5.873
-31.403,-6.514,-8.240
-31.825,10.506,-5.638
-15.861,20.863,0.208
1.680,20.089,4.522
4.185,10.080,4.766
-12.387,-0.577,3.387
-35.072,-2.585,4.523
-44.138,5.610,8.550
-29.591,15.490,11.385
0.565,16.158,9.596
27.343,5.361,4.851
36.229,-7.663,1.970
27.415,-11.290,3.058
13.224,-3.548,5.177
6.732,5.767,4.244
11.678,5.481,-0.117
20.729,-5.062,-4.693
22.106,-15.443,-6.847
9.316,-15.374,-7.039
-12.839,-5.301,-7.105
-30.768,4.745,-7.527
-32.213,5.694,-7.371
-16.535,-2.740,-6.130
3.981,-14.203,-4.325
14.056,-22.916,-2.346
8.461,-26.955,0.054
-3.678,-26.167,2.615
-7.640,-20.551,3.851
2.824,-11.958,2.528
18.940,-4.528,-0.415
24.156,-0.223,-2.471
9.250,5.433,-2.372
-17.892,19.395,-1.484
-37.119,41.060,-1.777
-32.439,58.636,-2.888
-6.258,59.063,-2.217
21.757,41.685,1.847
31.243,19.314,7.483
18.553,4.507,10.827
-1.303,-2.862,9.645
-9.999,-12.014,5.216
-3.310,-26.881,0.654
6.498,-39.451,-2.162
4.723,-39.039,-3.802
-10.561,-25.314,-5.807
-27.557,-8.662,-8.481
-33.534,1.883,-10.248
-26.767,7.431,-9.118
-15.584,14.272,-4.727
-7.555,22.814,1.107
-2.038,25.354,5.898
6.044,15.562,8.491
16.948,-2.481,9.381
23.330,-16.988,9.200
17.926,-19.668,7.644
2.995,-12.681,4.591
-10.012,-4.629,1.823
-11.468,-1.454,2.217
-3.701,-2.139,6.425
1.399,-1.907,11.172
-4.271,2.325,12.194
-14.987,9.770,8.949
-16.189,17.260,5.229
-0.346,21.667,4.504
23.030,21.372,5.724
34.817,16.738,4.989
24.441,9.690,1.031
0.222,2.504,-2.627
-18.856,-3.397,-1.797
-21.250,-7.540,3.095
-12.068,-9.632,7.120
-4.826,-9.342,6.275
-6.061,-6.998,1.797
-9.616,-3.834,-1.448
-5.412,-0.995,-0.416
8.487,1.202,2.859
23.610,2.177,3.436
29.343,-0.259,-1.369
21.532,-8.260,-9.029
3.590,-19.806,-13.961
-17.790,-27.541,-12.866
-35.968,-24.403,-8.048
-45.174,-11.560,-5.096
-41.936,0.758,-6.867
-27.878,2.402,-10.093
-9.987,-6.372,-8.724
4.152,-14.925,-0.823
